4403,1
4410,1
4413,2
4414,1
4421,1
4422,1
4423,1
4426,1
4428,2
4430,2
4431,1
4433,1
4434,1
4435,1
4438,1
4440,3
4441,1
4443,1
4448,1
4449,1
4450,1
4458,1
4459,1
4460,1
4461,1
4464,1
4466,2
4467,3
4473,1
4474,1
4478,1
4480,3
4481,1
4484,2
4485,1
4489,1
4495,1
4509,1
4516,1
4517,2
4519,1
4521,5
4522,1
4530,6
4531,2
4537,1
4539,1
4542,11
4546,26
4548,1
4552,1
4555,1
4564,1
4575,3
4577,1
4583,2
4585,2
4595,2
4596,1
4600,2
4604,1
4607,1
4609,5
4610,3
4616,1
4620,2
4626,1
4630,1
4639,1
4640,1
4641,1
4645,2
4650,1
4651,1
4654,1
4656,2
4657,24
4661,1
4665,2
4666,1
4667,1
4668,1
4673,1
4674,2
4676,1
4680,2
4684,1
4686,2
4687,1
4692,4
4693,2
4695,1
4697,3
4698,2
4700,1
4701,4
4702,1
4703,1
4705,1
4706,1
4708,1
4709,1
4714,1
4715,1
4718,2
4721,1
4722,1
4723,1
4725,2
4727,1
4730,2
4733,1
4736,2
4741,1
4746,2
4772,1
4780,1
4782,1
4784,2
4789,1
4793,1
4794,1
4795,1
4800,2
4803,1
4807,1
4809,5
4810,1
4815,2
4816,1
4821,1
4826,2
4831,2
4833,1
4837,1
4839,2
4842,1
4844,4
4846,5
4849,1
4850,1
4851,1
4853,2
4854,1
4856,1
4858,1
4860,1
4863,5
4865,1
4866,1
4867,6
4870,1
4871,2
4876,1
4880,1
4881,1
4884,1
4885,2
4886,1
4887,1
4890,1
4891,1
4893,1
4895,1
4897,1
4899,29
4900,1
4903,2
4907,1
4908,1
4909,1
4913,3
4914,2
4918,1
4919,2
4923,2
4926,1
4927,1
4929,6
4930,1
4935,16
4937,1
4938,1
4945,1
4947,1
4950,1
4951,1
4953,3
4959,16
4964,1
4966,2
4967,2
4968,1
4971,1
4972,1
4973,1
4976,1
4978,2
4982,2
4984,1
4985,1
4986,2
4988,2
4989,4
4991,1
4994,8
4996,2
4997,1
5000,1
5005,1
5006,2
5010,1
5012,4
5020,9
5024,1
5025,1
5028,1
5029,1
5036,2
5039,1
5041,1
5046,2
5048,1
5049,10
5052,5
5058,1
5059,3
5060,7
5064,13
5065,1
5069,6
5071,6
5072,4
5075,1
5077,3
5079,5
5084,4
5087,1
5088,10
5093,4
5095,7
5096,1
5097,1
5099,2
5101,4
5104,6
5108,2
5109,2
5110,15
5112,1
5114,1
5115,3
5119,2
5129,1
5136,1
5148,4
5151,2
5177,1
5180,2
5196,2
5200,3
5202,2
5213,1
5215,5
5221,1
5229,1
5233,1
5234,2
5235,1
5242,1
5250,2
5252,1
5258,1
5265,1
5267,1
5274,4
5283,1
5284,1
5292,1
5300,1
5305,17
5307,1
5312,1
5315,6
5322,1
5324,1
5328,6
5343,2
5346,1
5350,1
5352,1
5354,1
5366,9
5367,7
5372,1
5373,2
5374,1
5375,1
5385,1
5386,2
5389,1
5393,1
5395,1
5396,10
5397,9
5398,1
5399,3
5400,4
5401,14
5402,5
5403,4
5407,2
5409,1
5412,13
5414,1
5416,2
5417,2
5428,3
5429,1
5434,3
5436,6
5438,1
5440,3
5457,14
5461,1
5463,1
5464,2
5466,1
5468,2
5479,2
5481,2
5493,3
5494,1
5496,7
5508,1
5509,3
5510,1
5514,1
5516,2
5529,3
5533,2
5537,1
5538,1
5541,1
5546,22
5548,1
5554,1
5556,195
5558,1
5577,5
5593,1
5599,1
5601,8
5607,6
5624,2
5627,1
5628,1
5640,1
5645,8
5653,1
5656,1
5657,1
5662,1
5665,4
5667,1
5669,5
5690,1
5693,2
5694,5
5695,1
5700,1
5714,1
5719,2
5731,33
5735,1
5736,1
5739,2
5744,2
5745,5
5747,2
5750,1
5752,2
5766,1
5774,1
5789,5
5794,1
5795,2
5796,2
5812,1
5820,1
5821,60
5827,2
5828,23
5833,3
5835,2
5839,2
5840,1
5845,1
5853,1
5854,1
5861,1
5863,3
5865,2
5882,1
5884,1
5893,1
5905,2
5906,1
5907,1
5910,3
5915,8
5919,9
5923,6
5936,1
5942,1
5947,1
5950,4
5953,1
5955,5
5959,1
5973,4
5975,1
5981,3
5988,1
6012,2
6014,6
6024,1
6031,1
6033,9
6034,1
6036,2
6040,1
6041,1
6046,1
6048,1
6065,1
6066,2
6069,1
6070,2
6076,2
6077,1
6082,1
6088,1
6090,3
6103,1
6104,2
6110,7
6112,2
6119,2
6130,1
6135,1
6143,7
6147,1
6154,2
6155,14
6158,3
6171,1
6184,1
6186,1
6187,1
6188,1
6193,2
6196,4
6197,1
6198,1
6208,1
6210,2
6211,2
6215,2
6217,6
6218,7
6219,1
6225,1
6226,1
6231,1
6246,1
6264,1
6266,1
6273,2
6277,1
6283,1
6289,1
6290,5
6300,1
6302,1
6311,9
6320,1
6323,1
6326,3
6328,3
6344,2
6351,1
6355,4
6362,4
6365,1
6367,3
6370,1
6375,7
6378,3
6381,1
6383,1
6387,1
6389,4
6390,3
6391,2
6395,1
6397,4
6402,1
6403,7
6404,1
6408,2
6412,9
6419,19
6427,1
6434,6
6437,1
6445,1
6454,1
6455,1
6464,1
6480,4
6484,1
6486,2
6488,2
6492,3
6503,1
6506,5
6510,1
6514,1
6521,3
6527,1
6528,1
6529,3
6533,1
6534,3
6540,1
6544,4
6558,1
6565,2
6566,1
6570,4
6572,2
6574,1
6579,3
6580,1
6582,2
6583,2
6585,1
6586,7
6587,1
6595,5
6600,2
6601,4
6605,1
6616,3
6618,1
6620,1
6630,4
6634,3
6635,1
6645,1
6647,1
6653,8
6659,7
6663,1
6665,5
6666,1
6668,1
6671,1
6675,5
6692,11
6696,1
6698,1
6724,1
6727,1
6729,1
6738,1
6746,3
6756,3
6761,1
6762,1
6766,1
6771,1
6773,3
6775,7
6776,2
6779,3
6786,2
6788,2
6790,1
6793,1
6794,3
6802,5
6811,1
6819,2
6820,2
6823,3
6826,1
6828,2
6839,6
6845,1
6847,8
6848,1
6865,2
6882,1
6894,1
6897,7
6899,2
6900,1
6902,24
6916,1
6922,2
6928,1
6934,2
6936,22
6938,1
6939,1
6942,1
6956,10
6960,1
6969,1
6970,3
6977,1
6981,2
6987,5
6991,1
6994,1
6996,2
7000,1
7001,4
7009,2
7010,1
7015,8
7021,2
7027,2
7035,1
7039,9
7040,1
7041,1
7045,4
7050,1
7051,3
7069,1
7078,2
7083,1
7090,8
7100,5
7101,8
7107,1
7110,1
7113,1
7119,1
7120,1
7121,2
7123,4
7134,7
7141,3
7151,1
7155,7
7156,1
7160,8
7170,2
7172,8
7173,1
7174,1
7177,14
7188,1
7192,2
7205,1
7208,1
7213,2
7226,4
7230,1
7244,11
7259,1
7263,1
7265,1
7273,1
7275,1
7281,1
7284,16
7295,5
7303,2
7309,16
7322,1
7323,3
7327,2
7329,1
7332,3
7334,2
7335,4
7336,5
7338,1
7342,1
7343,1
7348,1
7354,25
7358,3
7374,1
7375,1
7378,4
7388,1
7394,4
7407,1
7410,1
7424,19
7426,3
7428,1
7430,2
7433,4
7439,5
7442,7
7443,1
7445,3
7447,1
7449,2
7450,2
7451,3
7453,1
7455,2
7466,1
7469,2
7476,1
7479,1
7481,1
7485,2
7488,2
7489,3
7490,1
7494,9
7497,1
7498,4
7511,1
7515,1
7521,3
7527,1
7530,1
7534,12
7539,1
7543,1
7550,1
7553,2
7554,2
7556,1
7563,1
7565,1
7572,1
7574,7
7579,168
7580,1
7582,1
7583,1
7595,1
7599,1
7606,1
7607,1
7612,9
7614,3
7616,2
7618,1
7621,2
7622,10
7629,2
7631,3
7632,2
7643,1
7645,2
7660,1
7668,1
7671,1
7672,1
7674,1
7684,1
7685,9
7689,1
7692,1
7693,1
7701,2
7702,1
7712,1
7722,3
7729,2
7737,2
7744,5
7747,1
7748,14
7752,1
7753,2
7754,2
7763,5
7769,3
7774,1
7780,6
7781,1
7806,1
7808,6
7818,1
7819,1
7820,1
7822,1
7824,6
7829,2
7832,1
7833,1
7837,17
7839,1
7864,5
7866,2
7867,2
7880,1
7886,5
7888,3
7896,3
7898,4
7914,5
7917,1
7927,2
7933,7
7954,2
7960,1
7967,1
7971,2
7974,4
7983,28
7984,2
7985,18
7993,1
8023,1
8025,1
8028,2
8031,1
8038,1
8042,1
8046,1
8048,1
8054,1
8060,1
8067,1
8076,4
8078,17
8087,1
8091,2
8094,4
8121,1
8123,1
8134,3
8136,1
8141,1
8146,1
8152,1
8154,1
8156,21
8157,2
8158,1
8161,1
8164,1
8171,1
8174,1
8189,1
8192,1
8194,7
8199,3
8203,1
8204,1
8205,6
8215,1
8216,1
8220,10
8223,1
8225,2
8228,5
8230,1
8242,1
8247,1
8250,1
8252,2
8253,1
8255,7
8258,10
8265,3
8266,5
8267,2
8268,2
8270,1
8281,2
8287,1
8288,1
8289,3
8292,18
8295,1
8298,1
8304,3
8306,2
8309,2
8311,1
8313,1
8316,1
8324,1
8330,2
8331,2
8333,1
8341,2
8355,1
8363,1
8365,3
8372,2
8373,2
8377,1
8384,2
8387,4
8392,1
8394,1
8396,4
8398,7
8402,2
8411,1
8414,2
8415,1
8417,2
8423,2
8424,1
8429,1
8434,1
8435,3
8436,1
8443,2
8446,7
8458,1
8460,2
8461,1
8462,2
8467,13
8470,1
8471,1
8474,1
8477,2
8485,8
8493,2
8496,3
8501,1
8505,1
8510,1
8518,1
8519,1
8521,8
8527,1
8531,2
8535,2
8541,4
8545,1
8546,1
8549,2
8551,5
8553,11
8557,4
8567,1
8570,1
8579,2
8583,1
8584,2
8590,1
8593,1
8596,1
8603,2
8604,2
8617,1
8618,1
8621,1
8622,1
8623,7
8633,1
8640,3
8659,3
8668,1
8669,6
8673,1
8682,1
8685,1
8686,3
8689,1
8705,5
8707,5
8708,1
8711,7
8717,5
8722,1
8728,1
8730,5
8735,1
8748,4
8753,1
8755,5
8757,1
8771,1
8782,1
8787,1
8796,3
8798,2
8799,1
8801,1
8804,4
8805,5
8808,1
8809,1
8812,33
8815,10
8816,1
8822,11
8826,2
8841,1
8844,1
8849,9
8852,1
8856,15
8859,2
8863,1
8871,2
8875,1
8877,8
8879,3
8882,2
8884,1
8886,2
8889,2
8895,1
8897,4
8904,7
8911,2
8913,1
8917,2
8925,3
8926,1
8929,1
8930,2
8935,3
8938,4
8939,7
8943,3
8944,6
8950,2
8952,7
8953,4
8955,1
8956,1
8960,6
8964,4
8969,3
8971,1
8974,6
8978,7
8979,2
8982,3
8983,1
8985,1
8986,2
8989,1
8990,3
8993,47
8996,7
8998,1
9004,1
9006,3
9007,2
9011,2
9024,1
9032,1
9036,3
9038,2
9039,2
9041,1
9045,2
9050,1
9051,2
9058,5
9073,5
9076,5
9084,2
9092,1
9094,1
9095,2
9096,2
9098,2
9103,4
9113,5
9115,4
9116,2
9121,6
9123,7
9128,1
9129,4
9130,5
9133,3
9141,3
9143,2
9144,3
9146,1
9150,4
9151,3
9157,1
9161,2
9162,1
9165,8
9166,1
9167,4
9174,2
9177,2
9179,6
9180,1
9183,1
9184,1
9185,1
9187,3
9189,1
9193,1
9194,1
9202,4
9213,1
9218,1
9220,1
9222,1
9241,3
9246,1
9255,1
9260,1
9270,6
9272,1
9274,2
9287,1
9291,1
9293,2
9296,6
9298,1
9300,1
9313,1
9315,2
9320,1
9322,2
9327,1
9328,17
9331,4
9336,1
9343,3
9344,8
9346,9
9353,1
9356,1
9360,1
9366,5
9372,5
9375,1
9376,1
9377,1
9381,1
9384,1
9385,7
9389,2
9390,3
9392,2
9399,1
9404,2
9408,4
9412,3
9421,4
9431,1
9433,1
9434,1
9435,1
9438,2
9450,2
9456,1
9467,2
9470,3
9474,1
9476,11
9487,29
9493,1
9502,1
9511,1
9516,1
9517,2
9521,3
9525,3
9527,1
9533,1
9534,6
9535,1
9537,2
9538,3
9547,4
9550,1
9552,1
9555,1
9561,1
9567,2
9569,13
9570,3
9571,1
9577,1
9578,2
9584,1
9588,2
9592,4
9593,1
9594,1
9600,1
9602,1
9604,2
9605,1
9608,1
9611,13
9619,6
9620,1
9621,1
9626,1
9634,1
9641,1
9644,1
9648,1
9649,1
9652,9
9653,2
9658,1
9670,3
9672,2
9674,8
9675,7
9679,4
9680,2
9684,1
9688,1
9689,2
9694,1
9695,1
9702,1
9703,1
9707,2
9713,2
9718,9
9720,25
9721,8
9722,1
9739,1
10487,1
10491,1
10498,1
10500,12
10505,4
10521,1
10523,9
10531,2
10532,1
10534,1
10535,4
10538,4
10541,4
10546,1
10552,9
10553,3
10559,2
10564,2
10566,4
10567,1
10574,1
10582,3
10595,2
10597,2
10601,3
10604,1
10613,2
10622,23
10627,1
10628,1
10639,1
10656,1
10661,1
10665,1
10683,1
10686,2
10687,1
10688,5
10691,2
10695,1
10696,2
10706,1
10707,1
10709,1
10720,6
10732,5
10744,1
10745,3
10748,1
10749,3
10752,1
10754,1
10755,2
10760,1
10762,2
10765,1
10769,1
10774,1
10775,4
10778,11
10785,3
10789,2
10793,2
10795,1
10806,11
10818,4
10823,1
10828,1
10833,2
10841,6
10847,16
10857,1
10860,2
10864,30
10866,1
10869,1
10883,7
10894,1
10897,1
10898,12
10900,5
10913,3
10915,15
10916,1
10927,3
10928,20
10933,2
10938,1
10945,1
10947,6
10949,15
10952,23
10957,39
10963,5
10972,7
10976,1
10983,22
10987,2
10994,5
11001,1
11003,7
11007,9
11010,5
11013,2
11015,1
11020,5
11033,1
11034,3
11038,5
11046,1
11051,1
11052,8
11064,1
11068,2
11073,2
11074,1
11081,11
11083,1
11085,4
11087,17
11090,1
11091,12
11093,2
11096,1
11098,2
11103,1
11104,7
11106,1
11110,1
11116,12
11118,2
11132,2
11133,3
11134,3
11137,1
11140,8
11145,7
11152,2
11156,4
11157,1
11165,3
11168,17
11169,1
11176,2
11179,6
11180,1
11181,3
11194,1
11195,1
11198,1
11200,1
11206,2
11208,5
11214,1
11217,1
11232,1
11243,11
11256,3
11272,1
11275,4
11276,7
11278,1
11308,1
11312,1
11316,18
11326,2
11328,4
11331,1
11337,1
11343,3
11349,2
11350,2
11352,1
11357,1
11358,3
11361,3
11363,1
11365,1
11366,2
11372,11
11375,1
11380,56
11381,1
11383,1
11387,3
11389,1
11391,2
11392,3
11402,5
11405,3
11412,16
11414,1
11418,3
11422,1
11424,2
11425,9
11426,3
11430,2
11437,1
11449,8
11456,2
11462,1
11472,34
11481,2
11488,1
11489,2
11491,1
11492,1
11495,1
11501,1
11513,8
11519,1
11525,9
11542,1
11547,5
11553,149
11555,9
11558,2
11560,1
11562,3
11570,1
11572,1
11576,1
11580,1
11583,1
11585,2
11586,2
11588,1
11593,5
11609,1
11611,6
11613,7
11617,1
11619,1
11621,1
11622,9
11623,4
11626,4
11629,25
11642,9
11650,3
11654,1
11655,1
11660,20
11663,1
11664,3
11673,33
11679,3
11681,1
11682,3
11684,1
11690,1
11695,5
11702,2
11710,1
11712,1
11714,1
11717,2
11729,2
11736,3
11740,1
11746,1
11750,1
11754,1
11761,1
11762,2
11771,4
11779,1
11784,1
11789,1
11793,1
11801,3
11807,4
11817,3
11818,2
11819,1
11824,1
11826,3
11828,1
11831,1
11833,1
11835,1
11841,1
11842,1
11843,1
11848,1
11853,1
11861,1
11862,3
11865,1
11870,1
11872,1
11874,2
11890,1
11893,2
11896,1
11910,1
11915,7
11919,3
11924,1
11926,1
11931,1
11932,2
11933,4
11938,2
11947,3
11949,2
11952,4
11962,2
11964,1
11969,3
11970,1
11972,1
11975,1
11976,1
11986,2
11995,1
11997,2
12001,3
12002,1
12004,2
12006,7
12017,1
12018,5
12024,1
12027,2
12029,1
12030,5
12031,1
12038,1
12041,1
12042,11
12045,1
12050,1
12053,1
12054,1
12055,1
12058,8
12064,1
12067,61
12074,2
12076,3
12077,1
12078,1
12081,1
12085,1
12086,1
12093,3
12094,2
12096,2
12097,3
12104,2
12107,1
12108,1
12110,1
12111,21
12114,1
12127,89
12135,1
12137,1
12138,4
12142,1
12143,5
12148,1
12149,2
12150,1
12153,1
12158,1
12160,1
12162,2
12165,4
12171,3
12182,1
12183,1
12185,3
12187,1
12193,1
12197,1
12205,1
12211,1
12214,1
12216,1
12217,4
12222,4
12223,27
12225,1
12228,3
12229,1
12239,1
12245,2
12249,1
12266,1
12268,1
12275,1
12276,2
12280,1
12286,2
12287,1
12288,1
12291,5
12292,62
12296,1
12307,1
12309,1
12310,1
12319,1
12331,2
12333,1
12337,1
12340,1
12343,3
12345,1
12347,4
12348,1
12355,4
12369,3
12372,2
12374,5
12377,1
12382,4
12385,2
12391,4
12395,9
12396,1
12405,1
12406,3
12417,1
12420,3
12423,3
12439,2
12443,17
12444,1
12465,1
12466,8
12475,4
12482,2
12483,7
12486,1
12491,1
12495,1
12500,1
12503,1
12504,1
12515,5
12518,4
12530,1
12531,1
12541,6
12544,1
12546,2
12552,1
12554,1
12559,2
12563,1
12567,2
12570,21
12577,1
12578,1
12579,2
12580,3
12587,1
12588,1
12592,2
12595,7
12600,7
12602,2
12604,2
12605,2
12606,12
12608,2
12609,2
12611,1
12612,1
12614,1
12621,1
12622,2
12623,5
12627,1
12637,1
12644,7
12647,2
12649,1
12652,3
12658,7
12662,1
12676,1
12678,8
12679,3
12680,1
12681,1
12682,2
12684,1
12687,1
12688,3
12695,6
12696,2
12697,1
12701,2
12702,1
12703,1
12707,1
12712,3
12714,1
12724,6
12725,1
12731,2
12742,5
12744,1
12746,1
12757,1
12758,1
12761,1
12765,1
12768,1
12770,5
12773,2
12776,1
12777,1
12778,3
12779,6
12793,1
12795,2
12796,1
12797,1
12798,1
12801,1
12802,5
12814,1
12816,1
12817,2
12819,4
12821,2
12823,3
12824,1
12828,1
12829,1
12831,20
12838,1
12841,1
12842,1
12844,1
12854,1
12855,1
12859,17
12861,6
12862,2
12866,1
12867,1
12870,8
12878,1
12884,2
12885,1
12886,1
12888,3
12894,1
12897,2
12900,1
12901,1
12903,14
12904,1
12908,7
12911,2
12912,1
12915,1
12917,1
12922,3
12924,4
12930,1
12931,1
12932,9
12935,11
12938,1
12939,2
12944,1
12947,9
12950,1
12951,3
12960,2
12963,5
12964,2
12970,10
12981,8
12986,1
12991,1
12992,2
12994,1
12997,1
12998,1
13003,1
13014,3
13016,2
13049,33
13051,6
13060,1
13062,1
13064,3
13067,42
13074,1
13076,2
13081,2
13082,1
13089,1
13090,1
13091,1
13092,2
13094,16
13095,10
13097,6
13098,4
13107,6
13110,19
13111,14
13113,1
13114,1
13115,2
13116,2
13117,1
13127,1
13131,2
13139,3
13141,1
13143,1
13146,15
13149,4
13152,1
13167,1
13170,1
13173,1
13174,1
13177,1
13178,1
13182,1
13183,2
13184,4
13188,4
13194,3
13195,1
13197,2
13201,1
13202,1
13205,2
13209,1
13210,2
13212,3
13223,2
13224,1
13234,4
13235,3
13236,1
13243,4
13244,4
13246,1
13248,7
13249,1
13250,2
13255,5
13262,2
13266,1
13267,1
13269,4
13271,2
13272,1
13274,1
13275,1
13278,3
13280,8
13281,1
13285,1
13286,2
13287,1
13288,1
13290,2
13292,1
13299,2
13303,10
13304,9
13310,2
13312,3
13316,2
13318,9
13319,1
13322,1
13324,1
13325,2
13326,1
13327,2
13333,5
13337,1
13341,1
13342,3
13343,1
13345,9
13348,1
13351,2
13353,1
13354,1
13355,25
13360,10
13362,1
13364,4
13373,1
13376,6
13380,53
13387,1
13388,4
13401,6
13402,2
13405,2
13407,2
13414,3
13415,1
13417,1
13421,1
13422,2
13431,1
13432,3
13434,2
13438,3
13445,1
13450,1
13467,2
13473,1
13480,21
13491,1
13492,1
13499,4
13505,1
13507,2
13517,7
13519,12
13520,1
13526,3
13529,19
13533,1
13534,17
13535,6
13536,2
13537,3
13543,2
13545,1
13551,3
13552,1
13558,1
13560,12
13562,1
13563,3
13568,3
13569,2
13572,2
13579,1
13580,13
13588,3
13589,2
13594,11
13595,2
13606,1
13611,7
13612,2
13620,1
13621,3
13622,5
13626,5
13628,1
13631,1
13632,1
13637,2
13640,1
13641,22
13649,1
13652,1
13654,1
13656,2
13658,1
13659,2
13660,4
13663,1
13664,3
13665,2
13667,2
13669,1
13672,5
13673,1
13676,1
13684,1
13685,2
13688,1
13692,2
13695,1
13701,19
13702,1
13704,20
13710,5
13716,1
13720,1
13722,1
13723,3
13724,1
13726,104
13736,1
13737,1
13738,7
13739,4
13743,3
13750,3
13751,1
13752,3
13763,7
13768,1
13774,9
13775,1
13776,1
13789,5
13790,12
13793,1
13795,18
13803,1
13805,2
13807,1
13811,12
13815,10
13824,1
13833,1
13837,1
13843,2
13844,4
13846,1
13849,17
13852,19
13858,4
13873,1
13875,1
13883,8
13885,2
13886,4
13888,5
13889,1
13890,1
13892,5
13893,1
13894,6
13895,27
13897,1
13898,1
13909,2
13912,1
13913,2
13917,2
13919,4
13927,2
13928,1
13931,1
13932,6
13933,1
13935,1
13939,2
13948,1
13953,1
13957,2
13969,4
13970,4
13983,4
13985,8
13986,2
13987,1
13988,2
13991,1
13992,34
13997,2
13999,1
14000,3
14003,4
14004,3
14008,2
14010,1
14011,1
14016,1
14018,5
14019,1
14021,4
14022,4
14023,1
14024,4
14031,1
14033,2
14035,1
14041,1
14042,3
14048,5
14056,5
14057,3
14060,3
14071,2
14074,2
14079,3
14080,2
14083,1
14090,4
14096,3
14097,5
14100,1
14107,1
14108,2
14109,1
14112,1
14113,1
14116,2
14121,5
14127,2
14129,3
14133,11
14135,4
14142,9
14145,1
14149,1
14150,1
14152,6
14157,4
14161,1
14163,1
14170,1
14178,21
14181,6
14182,3
14185,1
14186,1
14187,1
14188,1
14189,5
14192,1
14193,34
14197,2
14201,3
14208,1
14211,2
14212,1
14214,3
14215,5
14216,9
14220,1
14224,5
14231,3
14237,6
14242,1
14244,1
14245,1
14246,35
14249,1
14252,2
14253,2
14256,1
14257,1
14259,1
14260,2
14262,3
14263,1
14266,2
14269,3
14270,1
14273,2
14275,2
14277,3
14280,4
14281,2
14283,1
14285,1
14286,6
14288,3
14298,8
14303,2
14306,1
14307,2
14311,1
14317,1
14321,1
14323,1
14326,6
14327,1
14328,2
14331,2
14333,1
14342,6
14345,4
14351,1
14353,3
14355,1
14356,1
14359,1
14365,3
14371,1
14375,1
14378,2
14384,1
14386,4
14387,3
14388,1
14389,4
14391,1
14394,2
14395,1
14396,1
14397,6
14398,2
14400,1
14401,14
14403,3
14408,1
14412,1
14413,1
14417,1
14418,2
14421,4
14423,2
14425,5
14426,2
14435,13
14438,2
